"","country_orig","iso3_orig","iso2_orig","country_use","iso3_use","year","indicator_id","indicator","sex","age","pop_size"
"226","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",3134
"227","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",3136
"228","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",2700
"229","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",2360
"230","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",2068
"231","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",1724
"232","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",1513
"233","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",1275
"234","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",1113
"235","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",815
"236","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",702
"237","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",922
"238","Antigua and Barbuda","ATG","AG","Antigua & Barbuda","ATG",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",728
"239","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",1842400
"240","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",1912687
"241","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",1817079
"242","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",1885144
"243","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",1765455
"244","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",1830129
"245","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",1740326
"246","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",1799486
"247","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",1726065
"248","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",1773261
"249","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",1744316
"250","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",1770755
"251","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",1646055
"252","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",1641158
"253","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",1577721
"254","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",1551530
"255","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",1552491
"256","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",1493558
"257","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",1326848
"258","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",1243007
"259","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",1186533
"260","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",1089713
"261","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",1110506
"262","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",994529
"263","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",996646
"264","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",868768
"265","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",888405
"266","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",736752
"267","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",741070
"268","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",564894
"269","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",561771
"270","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",374475
"271","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",796528
"272","Argentina","ARG","AR","Argentina","ARG",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",388648
"273","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",98467
"274","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",109913
"275","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",99661
"276","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",113226
"277","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",89875
"278","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",103060
"279","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",78260
"280","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",90443
"281","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",89665
"282","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",96431
"283","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",127919
"284","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",116173
"285","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",141146
"286","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",125674
"287","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",124033
"288","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",104209
"289","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",99889
"290","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",83797
"291","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",88562
"292","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",71963
"293","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",96867
"294","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",73287
"295","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",117138
"296","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",88300
"297","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",108535
"298","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",81582
"299","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",71339
"300","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",50960
"301","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",45948
"302","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",30985
"303","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",28566
"304","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",17218
"305","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",60589
"306","Armenia","ARM","AM","Armenia","ARM",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",34048
"307","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",2898
"308","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",3029
"309","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",2885
"310","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",2989
"311","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",3418
"312","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",3517
"313","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",3596
"314","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",3683
"315","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",3769
"316","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",3842
"317","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",3435
"318","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",3637
"319","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",2641
"320","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",2628
"321","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",3242
"322","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",2738
"323","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",3791
"324","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",3117
"325","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",4115
"326","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",3545
"327","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",4530
"328","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",3851
"329","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",4871
"330","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",4153
"331","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",4056
"332","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",3388
"333","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",3216
"334","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",2584
"335","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",2269
"336","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",1803
"337","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",1486
"338","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",1055
"339","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",1649
"340","Aruba","ABW","AW","Aruba","ABW",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",884
"341","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",810359
"342","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",855171
"343","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",796611
"344","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",839253
"345","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",773582
"346","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",814361
"347","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",738438
"348","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",772856
"349","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",793558
"350","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",825368
"351","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",883984
"352","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",920553
"353","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",938763
"354","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",940365
"355","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",903450
"356","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",903385
"357","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",817919
"358","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",808707
"359","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",846351
"360","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",830790
"361","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",791066
"362","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",771879
"363","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",783173
"364","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",767487
"365","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",715420
"366","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",684329
"367","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",624306
"368","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",597762
"369","Australia","AUS","AU","Australia","AUS",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",538757
